615 0.680042 1.06407
616 0.684043 1.06807
617 0.676042 1.06407
618 0.676042 1.06407
619 0.680043 1.06007
620 0.680043 1.06007
621 0.680043 1.06407
622 0.684043 1.06407
623 0.684042 1.06407
624 0.708044 1.07207
625 0.688044 1.06807
626 0.692043 1.06807
627 0.692043 1.06407
628 0.692043 1.06407
629 0.696043 1.06007
630 0.700044 1.06407
631 0.696043 1.06807
632 0.704044 1.06407
633 0.696043 1.06807
634 0.700044 1.06007
635 0.700044 1.06407
636 0.700044 1.06007
637 0.704044 1.06807
638 0.700044 1.06407
639 0.712045 1.06407
640 0.704044 1.06407
641 0.720045 1.06007
642 0.728046 1.06407
643 0.716045 1.06407
644 0.720045 1.06007
645 0.712044 1.06807
646 0.720045 1.06007
647 0.724046 1.07207
648 0.720045 1.06807
649 0.720045 1.10007
650 0.724045 1.06007
651 0.720045 1.06407
652 0.724045 1.08007
653 0.724046 1.06007
654 0.724046 1.06407
655 0.720045 1.06407
656 0.724046 1.06407
657 0.728046 1.06407
658 0.732046 1.06407
659 0.728045 1.06407
660 0.732045 1.06007
661 0.732045 1.06807
662 0.736046 1.06007
663 0.736046 1.06407
664 0.732046 1.06007
665 0.736046 1.06407
666 0.740047 1.07207
667 0.736046 1.06007
668 0.736046 1.06407
669 0.740046 1.06007
670 0.736046 1.06407
671 0.756047 1.06407
672 0.740046 1.06407
673 0.752047 1.06007
674 0.756047 1.07607
675 0.744047 1.07607
676 0.748047 1.06007
677 0.748047 1.07207
678 0.752047 1.06407
679 0.756048 1.06007
680 0.752047 1.06407
681 0.756047 1.06407
682 0.752047 1.06407
683 0.752047 1.06807
684 0.752047 1.06407
685 0.756047 1.06407
686 0.752047 1.06407
687 0.756047 1.06407
688 0.760047 1.06807
689 0.760047 1.06407
690 0.768048 1.06407
691 0.772049 1.06407
692 0.768049 1.06407
693 0.764048 1.06407
694 0.768048 1.06407
695 0.768048 1.06407
696 0.772048 1.06407
697 0.768048 1.06407
698 0.768048 1.06407
699 0.772049 1.08007
700 0.776049 1.06407
701 0.772049 1.06407
702 0.776048 1.06007
703 0.784049 1.07207
704 0.784049 1.06007
705 0.780049 1.06407
706 0.780048 1.06407
707 0.784049 1.06407
708 0.780049 1.06407
709 0.784049 1.06407
710 0.784049 1.06407
711 0.788049 1.06407
712 0.78805 1.06407
713 0.788049 1.06407
714 0.788049 1.06407
715 0.788049 1.06807
716 0.79205 1.06407
717 0.79205 1.06407
718 0.79205 1.06407
719 0.79205 1.06407
720 0.796049 1.06407
721 0.80005 1.06407
722 0.79605 1.06407
723 0.80005 1.09207
724 0.80405 1.06407
725 0.80005 1.06007
726 0.80005 1.06407
727 0.80005 1.06807
728 0.80805 1.06407
729 0.80405 1.06807
730 0.80405 1.06407
731 0.80805 1.06407
732 0.812051 1.06407
733 0.812051 1.06407
734 0.80805 1.06407
735 0.81205 1.06807
736 0.812051 1.06407
737 0.816051 1.06807
738 0.816051 1.06407
739 0.816051 1.06407
740 0.820051 1.06007
741 0.820051 1.06407
742 0.820052 1.06807
743 0.824052 1.06407
744 0.824052 1.06807
745 0.820051 1.06807
746 0.824051 1.06407
747 0.824051 1.08407
748 0.832052 1.06007
749 0.824052 1.06407
750 0.828052 1.06407
751 0.832052 1.06407
752 0.836052 1.06407
753 0.836052 1.06807
754 0.832051 1.06407
755 0.840052 1.06407
756 0.840052 1.06407
757 0.836052 1.06807
758 0.836052 1.06807
759 0.848053 1.06407
760 0.848053 1.06407
761 0.848053 1.06807
762 0.852053 1.06407
763 0.860053 1.06807
764 0.856054 1.06407
765 0.852054 1.06407
766 0.848053 1.06807
767 0.856054 1.08007
768 0.856054 1.06807
769 0.892055 1.07207
